package	version	handler	status	local_path	declared_sha256	local_sha256	url	site
python-evdev	2dd6ce6364bb67eedb209f6aa0bace0c18a3a40a	git	missing	sources/python-evdev/python-evdev-2dd6ce6364bb67eedb209f6aa0bace0c18a3a40a			https://github.com/gvalkov/python-evdev.git	https://github.com/gvalkov/python-evdev
pyudev	fa2789694c84c7120ecc7bf9e4647914482e8665	archive	present	sources/pyudev/pyudev-fa2789694c84c7120ecc7bf9e4647914482e8665.tar.gz	50597fc925fca44f8d572775be0caadfd6875afaad3dd7f4d02809220c30ebb5	50597fc925fca44f8d572775be0caadfd6875afaad3dd7f4d02809220c30ebb5	https://github.com/pyudev/pyudev/archive/fa2789694c84c7120ecc7bf9e4647914482e8665.tar.gz	https://github.com/pyudev/pyudev
pyyaml	957ae4d495cf8fcb5475c6c2f1bce801096b68a5	archive	present	sources/pyyaml/pyyaml-957ae4d495cf8fcb5475c6c2f1bce801096b68a5.tar.gz		ec5ff1dfcd59e8d89b1bbdf7f6758f64f2656c072fc427dffbbf8117f8d659b6	https://github.com/yaml/pyyaml/archive/957ae4d495cf8fcb5475c6c2f1bce801096b68a5.tar.gz	https://github.com/yaml/pyyaml
qca9377-aml	311e24939b53d0cbaf303cde3ed1dc22349602a9	archive	missing	sources/qca9377-aml/qca9377-aml-311e24939b53d0cbaf303cde3ed1dc22349602a9.tar.gz	238e0174ec5ca3f87c184fade5eb7d1e4522d6af279aac6bd87f8bab24fc13ad		https://github.com/boundarydevices/qcacld-2.0/archive/311e24939b53d0cbaf303cde3ed1dc22349602a9.tar.gz	https://boundarydevices.com/new-silex-wifi-802-11ac-bt4-1-module/
qca9377-firmware-aml	1.0.0-3	archive	missing	sources/qca9377-firmware-aml/qca9377-firmware-aml-1.0.0-3.tar.xz	9a9f214943e77e89ce8fc8c0dc5b41bc253478a9d92383a76590993df861f36d		https://github.com/AmberELEC/AmberELEC/qca9377-firmware-aml-1.0.0-3.tar.xz	http://linode.boundarydevices.com/repos/apt/ubuntu-relx/pool/main/q/qca-firmware/
qemu	4.0.0	archive	missing	sources/qemu/qemu-4.0.0.tar.xz	13a93dfe75b86734326f8d5b475fde82ec692d5b5a338b4262aeeb6b0fa4e469		https://download.qemu.org/qemu-4.0.0.tar.xz	http://wiki.qemu.org
quasi88	e3d06c4f34c3643d3ea9248a47cdc6cf60c1e0b1	git	present	sources/quasi88/quasi88-e3d06c4f34c3643d3ea9248a47cdc6cf60c1e0b1			https://github.com/libretro/quasi88-libretro.git	https://github.com/libretro/quasi88-libretro
quicknes	cd73f021be7dd5b1a21b71155a320364c02de4ac	archive	present	sources/quicknes/quicknes-cd73f021be7dd5b1a21b71155a320364c02de4ac.tar.gz	05bb033adbc719dd882b410660567fe7426bf5c3f5b73240b97efa751e789607	05bb033adbc719dd882b410660567fe7426bf5c3f5b73240b97efa751e789607	https://github.com/libretro/QuickNES_Core/archive/cd73f021be7dd5b1a21b71155a320364c02de4ac.tar.gz	https://github.com/libretro/QuickNES_Core
race	f65011e6639ccbbbb44b6ffa63ca50c070475df4	archive	present	sources/race/race-f65011e6639ccbbbb44b6ffa63ca50c070475df4.tar.gz	c2fb9ffdcdd6475c19d094d80fd174617dee9f0a91fbea6bd1601f59bca56858	c2fb9ffdcdd6475c19d094d80fd174617dee9f0a91fbea6bd1601f59bca56858	https://github.com/libretro/RACE/archive/f65011e6639ccbbbb44b6ffa63ca50c070475df4.tar.gz	https://github.com/libretro/RACE
rapidjson	1.1.0	archive	present	sources/rapidjson/rapidjson-1.1.0.tar.gz	bf7ced29704a1e696fbccf2a2b4ea068e7774fa37f6d7dd4039d0787f8bed98e	bf7ced29704a1e696fbccf2a2b4ea068e7774fa37f6d7dd4039d0787f8bed98e	https://github.com/miloyip/rapidjson/archive/v1.1.0.tar.gz	https://github.com/miloyip/rapidjson
rapidxml	1.13	archive	missing	sources/rapidxml/rapidxml-1.13.zip	c3f0b886374981bb20fabcf323d755db4be6dba42064599481da64a85f5b3571		https://sourceforge.net/projects/rapidxml/files/rapidxml-1.13.zip	https://sourceforge.net/projects/rapidxml/
raze	f47cd643c893f0f4d832d2fc76eb040267cb7632	file	present	extpackage/raze-f47cd643c893f0f4d832d2fc76eb040267cb7632			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/raze-f47cd643c893f0f4d832d2fc76eb040267cb7632	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/raze-f47cd643c893f0f4d832d2fc76eb040267cb7632
rclone	1.61.1	archive	present	sources/rclone/rclone-1.61.1.zip		fff35786bf9ee9320037db69e239df83768b8f756bae2343253ba6512e70d86c	https://downloads.rclone.org/v1.61.1/rclone-v1.61.1-linux-arm64.zip	-
readline	8.0	archive	present	sources/readline/readline-8.0.tar.gz	e339f51971478d369f8a053a330a190781acb9864cf4c541060f12078948e461	e339f51971478d369f8a053a330a190781acb9864cf4c541060f12078948e461	http://ftpmirror.gnu.org/readline/readline-8.0.tar.gz	http://www.gnu.org/software/readline/
retroarch	864ad02177e5e39c9951082e127efcc6a693b1e5	file	present	extpackage/retroarch-864ad02177e5e39c9951082e127efcc6a693b1e5			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/retroarch-864ad02177e5e39c9951082e127efcc6a693b1e5	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/retroarch-864ad02177e5e39c9951082e127efcc6a693b1e5
retroarch-assets	9c0bd0d1015889592ad4362b800ac90ff4d019e1	file	present	extpackage/retroarch-assets-9c0bd0d1015889592ad4362b800ac90ff4d019e1/retroarch-assets-9c0bd0d1015889592ad4362b800ac90ff4d019e1.tar.gz	61d7f824dbf58403c51d4252903b44d8b7c0b346d501cdefffd04662788e767d	e85bd14a41f3e806c69ec7cc11d16252d5ac5608c27bd3de914ae9d8a8d2bb47	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/retroarch-assets-9c0bd0d1015889592ad4362b800ac90ff4d019e1/retroarch-assets-9c0bd0d1015889592ad4362b800ac90ff4d019e1.tar.gz	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/retroarch-assets-9c0bd0d1015889592ad4362b800ac90ff4d019e1/retroarch-assets-9c0bd0d1015889592ad4362b800ac90ff4d019e1.tar.gz
retrorun	95ac0bf3a921beefee8b3bbf2faf89eef18f9b3a	git	present	sources/retrorun/retrorun-95ac0bf3a921beefee8b3bbf2faf89eef18f9b3a			https://github.com/AmberELEC/retrorun.git	https://github.com/AmberELEC/retrorun
rfkill	0.5	archive	present	sources/rfkill/rfkill-0.5.tar.xz	e0ae3004215e39a6c5c36e0726558740728d16f67ebdb8bea621250f6091d86a	e0ae3004215e39a6c5c36e0726558740728d16f67ebdb8bea621250f6091d86a	https://www.kernel.org/pub/software/network/rfkill/rfkill-0.5.tar.xz	https://wireless.wiki.kernel.org/en/users/documentation/rfkill
rg351p-js2xbox	5010b9b3734ea5741e359236a2b1a19f0d240bde	git	present	sources/rg351p-js2xbox/rg351p-js2xbox-5010b9b3734ea5741e359236a2b1a19f0d240bde			https://github.com/christianhaitian/RG351P_virtual-gamepad.git	https://github.com/christianhaitian/RG351P_virtual-gamepad
rkbin	fc44f9401c127affb2a879c1e90fa89ddab505f6	file	present	extpackage/rkbin-0bb1c512492386a72a3a0b5a0e18e49c636577b9			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/rkbin-0bb1c512492386a72a3a0b5a0e18e49c636577b9	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/rkbin-0bb1c512492386a72a3a0b5a0e18e49c636577b9
rkmpp	2e5ea77cb2969a1b240d8154fe42f33d898546f5	archive	missing	sources/rkmpp/rkmpp-2e5ea77cb2969a1b240d8154fe42f33d898546f5.tar.gz			https://github.com/rockchip-linux/mpp/archive/2e5ea77cb2969a1b240d8154fe42f33d898546f5.tar.gz	https://github.com/rockchip-linux/mpp
rpcbind	0.2.4	archive	missing	sources/rpcbind/rpcbind-0.2.4.tar.bz2	074a9a530dc7c11e0d905aa59bcb0847c009313f02e98d3d798aa9568f414c66		https://prdownloads.sourceforge.net/rpcbind/rpcbind/0.2.4/rpcbind-0.2.4.tar.bz2	http://rpcbind.sourceforge.net/
rs97-commander-sdl2	7907698c7ea950e393499947d6f9fd240fc0976a	archive	present	sources/rs97-commander-sdl2/rs97-commander-sdl2-7907698c7ea950e393499947d6f9fd240fc0976a.tar.gz	4185d8955f045666d43b79d8dcb4784762b4630b98d0de10f3322ca65779240c	4185d8955f045666d43b79d8dcb4784762b4630b98d0de10f3322ca65779240c	https://github.com/dhwz/rs97-commander-sdl2/archive/7907698c7ea950e393499947d6f9fd240fc0976a.tar.gz	https://github.com/dhwz/rs97-commander-sdl2
rsync	3.2.7	archive	present	sources/rsync/rsync-3.2.7.tar.gz	4e7d9d3f6ed10878c58c5fb724a67dacf4b6aac7340b13e488fb2dc41346f2bb	4e7d9d3f6ed10878c58c5fb724a67dacf4b6aac7340b13e488fb2dc41346f2bb	https://download.samba.org/pub/rsync/src/rsync-3.2.7.tar.gz	https://rsync.samba.org
rtk_hciattach	58820c428d2ecae6aaf5e4f00997652b9479853a	archive	missing	sources/rtk_hciattach/rtk_hciattach-58820c428d2ecae6aaf5e4f00997652b9479853a.tar.gz	20161cf3011f57dc9912db7270be1a83e543a61ea8757c23eaf983542fb021e0		https://github.com/Caesar-github/rkwifibt/archive/58820c428d2ecae6aaf5e4f00997652b9479853a.tar.gz	https://github.com/Caesar-github/rkwifibt
rtkbt-firmware-aml	763c7195bb0328b45a5679e212ab05150361cc3a	archive	missing	sources/rtkbt-firmware-aml/rtkbt-firmware-aml-763c7195bb0328b45a5679e212ab05150361cc3a.tar.gz	2996dd867990a14b8d431c789285363ff35f4f2304ce8c92db401122ec43db9a		https://github.com/CoreELEC/rtkbt-firmware-aml/archive/763c7195bb0328b45a5679e212ab05150361cc3a.tar.gz	https://github.com/CoreELEC/rtkbt-firmware-aml
rtl8723bs_bt	09eb91f	archive	missing	sources/rtl8723bs_bt/rtl8723bs_bt-09eb91f.tar.gz	4bb8483c4a14a9e0dfc4a6ddca18486caab5f361be2441b91e9e2a399ca9f33e		https://github.com/lwfinger/rtl8723bs_bt/archive/09eb91f.tar.gz	https://github.com/lwfinger/rtl8723bs_bt
rtl8822b_bt	4dfa50ab6150aa51a6e03bbcd479c8d2e68bfa2b	archive	missing	sources/rtl8822b_bt/rtl8822b_bt-4dfa50ab6150aa51a6e03bbcd479c8d2e68bfa2b.tar.gz	bf9205c4ac1a5893cdbd3ca98ab82e5636244fef50e375fc0148a3db7153fe51		https://github.com/ChalesYu/rtl8822bs-aml/archive/4dfa50ab6150aa51a6e03bbcd479c8d2e68bfa2b.tar.gz	https://github.com/ChalesYu/rtl8822bs-aml
rtmpdump	fa8646d	archive	present	sources/rtmpdump/rtmpdump-fa8646d.tar.gz	dba4d4d2e1c7de6884b01d98194b83cab6784669089fa3c919152087a3a38fd2	dba4d4d2e1c7de6884b01d98194b83cab6784669089fa3c919152087a3a38fd2	http://repo.or.cz/rtmpdump.git/snapshot/fa8646d.tar.gz	http://rtmpdump.mplayerhq.hu/
samba	4.17.4	archive	present	sources/samba/samba-4.17.4.tar.gz	c0512079db4cac707ccea4c18aebbd6b2eb3acf6e90735e7f645a326be1f4537	c0512079db4cac707ccea4c18aebbd6b2eb3acf6e90735e7f645a326be1f4537	https://download.samba.org/pub/samba/stable/samba-4.17.4.tar.gz	https://www.samba.org
same_cdi	54cf493c2dee4c46666059c452f8aaaa0bd7c8e0	git	present	sources/same_cdi/same_cdi-54cf493c2dee4c46666059c452f8aaaa0bd7c8e0			https://github.com/libretro/same_cdi.git	https://github.com/libretro/same_cdi
sameboy	09138330990da32362246c7034cf4de2ea0a2a2b	archive	present	sources/sameboy/sameboy-09138330990da32362246c7034cf4de2ea0a2a2b.tar.gz	9ef470c7c6bee83bbeb1e861a1c76b722d78de5e5a3849e7132d03d40fa8828d	9ef470c7c6bee83bbeb1e861a1c76b722d78de5e5a3849e7132d03d40fa8828d	https://github.com/libretro/sameboy/archive/09138330990da32362246c7034cf4de2ea0a2a2b.tar.gz	https://github.com/libretro/sameboy
sameduck	5619abdb01cee6bedb47599cdb5532c318443b52	archive	present	sources/sameduck/sameduck-5619abdb01cee6bedb47599cdb5532c318443b52.tar.gz	101bd2876c0b6c63abc91b3971fa1c203c955d4a86a5c54ce6172ee5ab729456	101bd2876c0b6c63abc91b3971fa1c203c955d4a86a5c54ce6172ee5ab729456	https://github.com/LIJI32/SameBoy/archive/5619abdb01cee6bedb47599cdb5532c318443b52.tar.gz	https://github.com/LIJI32/SameBoy
sbc	1.4	archive	missing	sources/sbc/sbc-1.4.tar.gz	050058cfc5a2709d324868ddbb82f9b796ba6c4f5e00cb6a715b3841ee13dfe9		http://www.kernel.org/pub/linux/bluetooth/sbc-1.4.tar.gz	http://www.bluez.org/
scraper	509443bf66d9fccb1d6aa2417902124bd48f2141	archive	missing	sources/scraper/scraper-509443bf66d9fccb1d6aa2417902124bd48f2141.tar.gz	5784ac4aa35919233774c3c0210d5cae4aa296ec30165b6b7a7cb41a7d98cb6d		https://github.com/sselph/scraper/archive/509443bf66d9fccb1d6aa2417902124bd48f2141.tar.gz	https://github.com/sselph/scraper
scummvm	6b37d7ac2750299b970f3c23a3a23c300452de64	archive	present	sources/scummvm/scummvm-6b37d7ac2750299b970f3c23a3a23c300452de64.tar.gz	a83001284fb9b9e213478b0dd917bce86ada1c8b18524f6cbb37a678c7cc58fa	a83001284fb9b9e213478b0dd917bce86ada1c8b18524f6cbb37a678c7cc58fa	https://github.com/scummvm/scummvm/archive/6b37d7ac2750299b970f3c23a3a23c300452de64.tar.gz	https://github.com/scummvm/scummvm
sdljoytest	5db1610df52ccdaf10c20dad1b7fa9e339429bb0	archive	present	sources/sdljoytest/sdljoytest-5db1610df52ccdaf10c20dad1b7fa9e339429bb0.tar.gz	1923152054ab61f7ebc329c78af25fd49e4f53391c7068f40256ac3d01831f7d	1923152054ab61f7ebc329c78af25fd49e4f53391c7068f40256ac3d01831f7d	https://github.com/EmuELEC/sdljoytest/archive/5db1610df52ccdaf10c20dad1b7fa9e339429bb0.tar.gz	https://github.com/EmuELEC/sdljoytest
sdlpop	b8fe6469fe39a42802651d2e5d47f94657cc6d76	archive	present	sources/sdlpop/sdlpop-b8fe6469fe39a42802651d2e5d47f94657cc6d76.tar.gz	64a39cf4afa30ca276b8e054e2c906237316135dbd357caf2bab3cb749df72f4	64a39cf4afa30ca276b8e054e2c906237316135dbd357caf2bab3cb749df72f4	https://github.com/NagyD/SDLPoP/archive/b8fe6469fe39a42802651d2e5d47f94657cc6d76.tar.gz	https://github.com/NagyD/SDLPoP
sed	4.7	archive	present	sources/sed/sed-4.7.tar.xz	2885768cd0a29ff8d58a6280a270ff161f6a3deb5690b2be6c49f46d4c67bd6a	2885768cd0a29ff8d58a6280a270ff161f6a3deb5690b2be6c49f46d4c67bd6a	http://ftpmirror.gnu.org/sed/sed-4.7.tar.xz	http://www.gnu.org/software/sed/
setuptools	51.3.3	archive	present	sources/setuptools/setuptools-51.3.3.tar.gz	8e45c6cb18f81842421560f788521842572a91a0e64419e338a6a15828ccf076	8e45c6cb18f81842421560f788521842572a91a0e64419e338a6a15828ccf076	https://github.com/pypa/setuptools/archive/v51.3.3.tar.gz	https://pypi.org/project/setuptools
setxkbmap	1.3.1	archive	missing	sources/setxkbmap/setxkbmap-1.3.1.tar.bz2	a9ddb3963f263ba13f0ea105d8c45a531832140530217cc559587bb94f02d3e1		http://xorg.freedesktop.org/archive/individual/app/setxkbmap-1.3.1.tar.bz2	http://www.X.org
sidplay-libs	2.1.1	archive	missing	sources/sidplay-libs/sidplay-libs-2.1.1.tar.gz	e9a24ada48215a46d2c232a70c5601bc9505e997f120e8f2ba3713e09e28d1f9		http://mirrors.xbmc.org/build-deps/sources/sidplay-libs-2.1.1.tar.gz	http://sidplay2.sourceforge.net/
simplejson	3.18.0	archive	missing	sources/simplejson/simplejson-3.18.0.tar.gz	58a429d2c2fa80834115b923ff689622de8f214cf0dc4afa9f59e824b444ab31		https://files.pythonhosted.org/packages/source/s/simplejson/simplejson-3.18.0.tar.gz	http://pypi.org/project/simplejson
six	aa4e90bcd7b7bc13a71dfaebcb2021f4caaa8432	archive	present	sources/six/six-aa4e90bcd7b7bc13a71dfaebcb2021f4caaa8432.tar.gz	c96447798c18575887c4eddc9bf05fc09ba52d008584f0e5c2d8337795572d61	c96447798c18575887c4eddc9bf05fc09ba52d008584f0e5c2d8337795572d61	https://github.com/benjaminp/six/archive/aa4e90bcd7b7bc13a71dfaebcb2021f4caaa8432.tar.gz	https://github.com/benjaminp/six
sixaxis	f53b0ca28c35ebd71b54190f33eadcb8c3267186	archive	present	sources/sixaxis/sixaxis-f53b0ca28c35ebd71b54190f33eadcb8c3267186.tar.gz	baf7fd22c86c5a32d5043a6bd8487928d2ae216759414632b1d3a998ba61d922	baf7fd22c86c5a32d5043a6bd8487928d2ae216759414632b1d3a998ba61d922	https://github.com/RetroPie/sixaxis/archive/f53b0ca28c35ebd71b54190f33eadcb8c3267186.tar.gz	https://github.com/RetroPie/sixaxis
sixpair	23e6e087fe7f013128ce2e0e19a8f4b04fa7a6e8	archive	missing	sources/sixpair/sixpair-23e6e087fe7f013128ce2e0e19a8f4b04fa7a6e8.tar.gz	9fc491060a85a01789a88e4dcb5271806ff6c7fbe62b58f828ac83ed1b4de1fe		https://github.com/lakkatv/sixpair/archive/23e6e087fe7f013128ce2e0e19a8f4b04fa7a6e8.tar.gz	http://www.pabr.org/sixlinux/
slang	2.3.3	archive	present	sources/slang/slang-2.3.3.tar.bz2	f9145054ae131973c61208ea82486d5dd10e3c5cdad23b7c4a0617743c8f5a18	f9145054ae131973c61208ea82486d5dd10e3c5cdad23b7c4a0617743c8f5a18	https://www.jedsoft.org/releases/slang/slang-2.3.3.tar.bz2	http://www.jedsoft.org/slang/
slice-drivers	8a2bdcd5dc182de899f19b0935d8beeb7f5fdbcb	archive	missing	sources/slice-drivers/slice-drivers-8a2bdcd5dc182de899f19b0935d8beeb7f5fdbcb.tar.gz	ffb3b9ef5a0e6101d661407447257abf136f1ae206a17bd18d9b204e0b29f050		https://github.com/LibreELEC/slice-drivers/archive/8a2bdcd5dc182de899f19b0935d8beeb7f5fdbcb.tar.gz	https://github.com/LibreELEC/slice-drivers
slice-firmware	0f463cc	archive	missing	sources/slice-firmware/slice-firmware-0f463cc.tar.gz	27e8bac75d5639ca75d683bb2c9b10398c5d7f54f2cf3337ede6abf98e42f751		https://github.com/libreelec/slice-firmware/archive/0f463cc.tar.gz	https://github.com/FiveNinjas/slice-firmware
smsplus-gx	60af17ddb2231ba98f4ed1203e2a2f58d08ea088	file	present	extpackage/smsplus-gx-60af17ddb2231ba98f4ed1203e2a2f58d08ea088	51123f752b1883c1a0ba5049e4117ee87cc21561aad0972969b92a6500e5d597		file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/smsplus-gx-60af17ddb2231ba98f4ed1203e2a2f58d08ea088	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/smsplus-gx-60af17ddb2231ba98f4ed1203e2a2f58d08ea088
snes9x	3265c0ac05ec595f9cedd020d76e7f39bf081538	archive	present	sources/snes9x/snes9x-3265c0ac05ec595f9cedd020d76e7f39bf081538.tar.gz	4abc999d084016d77c264912557bb55b55343db13db9b0f79d7763733dcb19af	4abc999d084016d77c264912557bb55b55343db13db9b0f79d7763733dcb19af	https://github.com/libretro/snes9x/archive/3265c0ac05ec595f9cedd020d76e7f39bf081538.tar.gz	https://github.com/libretro/snes9x
snes9x2002	540baad622d9833bba7e0696193cb06f5f02f564	archive	present	sources/snes9x2002/snes9x2002-540baad622d9833bba7e0696193cb06f5f02f564.tar.gz	07f0e54c61b2608480157a2259dfa7aba2ff3e746935b3b51068b0f69d67d289	07f0e54c61b2608480157a2259dfa7aba2ff3e746935b3b51068b0f69d67d289	https://github.com/libretro/snes9x2002/archive/540baad622d9833bba7e0696193cb06f5f02f564.tar.gz	https://github.com/libretro/snes9x2002
snes9x2005_plus	fd45b0e055bce6cff3acde77414558784e93e7d0	archive	present	sources/snes9x2005_plus/snes9x2005_plus-fd45b0e055bce6cff3acde77414558784e93e7d0.tar.gz	a400aa12955b8aa6f877d2d0fb852d17b76121a4730858e349ed434ea56e8f05	a400aa12955b8aa6f877d2d0fb852d17b76121a4730858e349ed434ea56e8f05	https://github.com/libretro/snes9x2005/archive/fd45b0e055bce6cff3acde77414558784e93e7d0.tar.gz	https://github.com/libretro/snes9x2005
snes9x2010	d8b10c4cd7606ed58f9c562864c986bc960faaaf	archive	present	sources/snes9x2010/snes9x2010-d8b10c4cd7606ed58f9c562864c986bc960faaaf.tar.gz	7faf4243226cfed3a2926ef78d7db74905947ecda8770575a81b1792b2345302	7faf4243226cfed3a2926ef78d7db74905947ecda8770575a81b1792b2345302	https://github.com/libretro/snes9x2010/archive/d8b10c4cd7606ed58f9c562864c986bc960faaaf.tar.gz	https://github.com/libretro/snes9x2010
socat	1.7.3.4	archive	present	sources/socat/socat-1.7.3.4.tar.bz2	972374ca86f65498e23e3259c2ee1b8f9dbeb04d12c2a78c0c9b5d1cb97dfdfc	972374ca86f65498e23e3259c2ee1b8f9dbeb04d12c2a78c0c9b5d1cb97dfdfc	http://www.dest-unreach.org/socat/download/socat-1.7.3.4.tar.bz2	http://www.dest-unreach.org/socat/download
soil	1.16	archive	missing	sources/soil/soil-1.16.tar.xz	5f2d8a8c78e81d29df07f0f97c34fa2f75187bcadfdc7222cbd026859acaff2f		https://github.com/AmberELEC/AmberELEC/soil-1.16.tar.xz	http://www.lonesock.net/soil.html
solarus	3aec70b0556a8d7aed7903d1a3e4d9a18c5d1649	git	present	sources/solarus/solarus-3aec70b0556a8d7aed7903d1a3e4d9a18c5d1649			https://gitlab.com/solarus-games/solarus.git	https://gitlab.com/solarus-games/solarus
soundfont-generaluser	1.471	archive	present	sources/soundfont-generaluser/soundfont-generaluser-1.471.zip	4203835164766f428c4926c097c9ea58dae431c7fb8f9dbe277b92d80da45ec2	4203835164766f428c4926c097c9ea58dae431c7fb8f9dbe277b92d80da45ec2	https://www.dropbox.com/s/4x27l49kxcwamp5/GeneralUser_GS_1.471.zip	http://www.schristiancollins.com/generaluser.php
soxr	0.1.3	archive	present	sources/soxr/soxr-0.1.3.tar.xz	b111c15fdc8c029989330ff559184198c161100a59312f5dc19ddeb9b5a15889	b111c15fdc8c029989330ff559184198c161100a59312f5dc19ddeb9b5a15889	https://prdownloads.sourceforge.net/soxr/soxr-0.1.3-Source.tar.xz	https://sourceforge.net/projects/soxr/
spdlog	1.9.2	archive	missing	sources/spdlog/spdlog-1.9.2.tar.gz	6fff9215f5cb81760be4cc16d033526d1080427d236e86d70bb02994f85e3d38		https://github.com/gabime/spdlog/archive/v1.9.2.tar.gz	https://github.com/gabime/spdlog
speex	1.2.1	archive	present	sources/speex/speex-1.2.1.tar.gz	4b44d4f2b38a370a2d98a78329fefc56a0cf93d1c1be70029217baae6628feea	4b44d4f2b38a370a2d98a78329fefc56a0cf93d1c1be70029217baae6628feea	http://downloads.us.xiph.org/releases/speex/speex-1.2.1.tar.gz	https://speex.org
speexdsp	1.2.1	archive	present	sources/speexdsp/speexdsp-1.2.1.tar.gz	8c777343e4a6399569c72abc38a95b24db56882c83dbdb6c6424a5f4aeb54d3d	8c777343e4a6399569c72abc38a95b24db56882c83dbdb6c6424a5f4aeb54d3d	http://downloads.us.xiph.org/releases/speex/speexdsp-1.2.1.tar.gz	https://speex.org
sqlite	autoconf-3280000	archive	present	sources/sqlite/sqlite-autoconf-3280000.tar.gz	d61b5286f062adfce5125eaf544d495300656908e61fca143517afcc0a89b7c3	d61b5286f062adfce5125eaf544d495300656908e61fca143517afcc0a89b7c3	https://www.sqlite.org/2019/sqlite-autoconf-3280000.tar.gz	https://www.sqlite.org/
squashfs-tools	4.5	archive	present	sources/squashfs-tools/squashfs-tools-4.5.tar.gz	b9e16188e6dc1857fe312633920f7d71cc36b0162eb50f3ecb1f0040f02edddd	b9e16188e6dc1857fe312633920f7d71cc36b0162eb50f3ecb1f0040f02edddd	https://github.com/plougher/squashfs-tools/archive/4.5.tar.gz	https://github.com/plougher/squashfs-tools
ssv6xxx-aml	d1708e72e7e69ed2b29aa7a48d05be76544c8f1d	archive	missing	sources/ssv6xxx-aml/ssv6xxx-aml-d1708e72e7e69ed2b29aa7a48d05be76544c8f1d.tar.gz	4d8ec5677bd7e61c0ec87deef723433f4c5da927de1df4c4d37fed1507303846		https://github.com/khadas/android_hardware_wifi_icomm_drivers_ssv6xxx/archive/d1708e72e7e69ed2b29aa7a48d05be76544c8f1d.tar.gz	https://github.com/khadas/android_hardware_wifi_icomm_drivers_ssv6xxx/
ssv6xxx-aml-3.14	1041e7d	archive	missing	sources/ssv6xxx-aml-3.14/ssv6xxx-aml-3.14-1041e7d.tar.xz	1d96db8eec06c8a2c43f2c8024cc573e2bbce08fb0504fd9b6671224335e7d5f		https://sources.libreelec.tv/devel/ssv6xxx-aml-1041e7d.tar.xz	http://libreelec.tv
stella	6de7ae9dd89ee1bd88c534a252e764aec65d042b	archive	present	sources/stella/stella-6de7ae9dd89ee1bd88c534a252e764aec65d042b.tar.gz	76fc7fd4d7d3d14746dd2cd1b1dc6e51498f88fc4a4de3c108f0c8500615b3db	76fc7fd4d7d3d14746dd2cd1b1dc6e51498f88fc4a4de3c108f0c8500615b3db	https://github.com/stella-emu/stella/archive/6de7ae9dd89ee1bd88c534a252e764aec65d042b.tar.gz	https://github.com/stella-emu/stella
stella-2014	8ab051edd4816f33a5631d230d54059eeed52c5f	archive	present	sources/stella-2014/stella-2014-8ab051edd4816f33a5631d230d54059eeed52c5f.tar.gz	08976546ed707e7d83a1e4b1204bba8e854f41c0a0a9d8d5d8447c4489fb1fe0	08976546ed707e7d83a1e4b1204bba8e854f41c0a0a9d8d5d8447c4489fb1fe0	https://github.com/libretro/stella2014-libretro/archive/8ab051edd4816f33a5631d230d54059eeed52c5f.tar.gz	https://github.com/libretro/stella2014-libretro
strace	5.10	archive	present	sources/strace/strace-5.10.tar.xz	fe3982ea4cd9aeb3b4ba35f6279f0b577a37175d3282be24b9a5537b56b8f01c	fe3982ea4cd9aeb3b4ba35f6279f0b577a37175d3282be24b9a5537b56b8f01c	https://strace.io/files/5.10/strace-5.10.tar.xz	https://strace.io/
swanstation	929958a1acaa075e32e108118b550e0449540cb6	archive	present	sources/swanstation/swanstation-929958a1acaa075e32e108118b550e0449540cb6.tar.gz	fb8e0dc07c3e8b662af5f40137796a65e6e291fb752912092071b6e9d9555409	fb8e0dc07c3e8b662af5f40137796a65e6e291fb752912092071b6e9d9555409	https://github.com/libretro/swanstation/archive/929958a1acaa075e32e108118b550e0449540cb6.tar.gz	https://github.com/libretro/swanstation
swig	4.0.2	archive	present	sources/swig/swig-4.0.2.tar.gz	d53be9730d8d58a16bf0cbd1f8ac0c0c3e1090573168bfa151b01eb47fa906fc	d53be9730d8d58a16bf0cbd1f8ac0c0c3e1090573168bfa151b01eb47fa906fc	https://prdownloads.sourceforge.net/swig/swig-4.0.2.tar.gz	http://www.swig.org
syncthing	1.27.4	archive	present	sources/syncthing/syncthing-1.27.4.tar.gz		6ce00ab281ee5eb0dc73c3664f36235137ca22b2911e375b8feead0038fb80a1	https://github.com/syncthing/syncthing/releases/download/v1.27.4/syncthing-source-v1.27.4.tar.gz	https://syncthing.net/
syslinux	6.03	archive	missing	sources/syslinux/syslinux-6.03.tar.xz	26d3986d2bea109d5dc0e4f8c4822a459276cf021125e8c9f23c3cca5d8c850e		http://www.kernel.org/pub/linux/utils/boot/syslinux/syslinux-6.03.tar.xz	http://syslinux.zytor.com/
